"Област","Община","Населено място","Училище","Код по НЕИСПУО","Бр. БЕЛ(ООП) З","Ср.усп. БЕЛ(ООП) З","Бр. Мат(ПП) З","Ср.усп. Мат(ПП) З","Бр. Ист(ПП) З","Ср.усп. Ист(ПП) З","Бр. ФА(ПП) З","Ср.усп. ФА(ПП) З","Бр. ГИ(ПП) З","Ср.усп. ГИ(ПП) З","Бр. ХООС(ПП) З","Ср.усп. ХООС(ПП) З","Бр. Фил(ПП) З","Ср.усп. Фил(ПП) З","Бр. БЗО(ПП) З","Ср.усп. БЗО(ПП) З","Бр. Инф(ПП) З","Ср.усп. Инф(ПП) З","Бр. ИТ(ПП) З","Ср.усп. ИТ(ПП) З","Бр. МУЗ(ПП) З","Ср.усп. МУЗ(ПП) З","Бр. ИИ(ПП) З","Ср.усп. ИИ(ПП) З","Бр. Пр(ПП) З","Ср.усп. Пр(ПП) З","Бр. АЕ(ПП) B1-З","Ср.усп. АЕ(ПП) B1-З","Бр. АЕ(ПП) B1.1-З","Ср.усп. АЕ(ПП) B1.1-З","Бр. АЕ(ПП) B2-З","Ср.усп. АЕ(ПП) B2-З","Бр. РЕ(ПП) B1-З","Ср.усп. РЕ(ПП) B1-З","Бр. РЕ(ПП) B1.1-З","Ср.усп. РЕ(ПП) B1.1-З","Бр. РЕ(ПП) B2-З","Ср.усп. РЕ(ПП) B2-З","Бр. НЕ(ПП) B1-З","Ср.усп. НЕ(ПП) B1-З","Бр. НЕ(ПП) B1.1-З","Ср.усп. НЕ(ПП) B1.1-З","Бр. НЕ(ПП) B2-З","Ср.усп. НЕ(ПП) B2-З","Бр. ИсЕ(ПП) B1-З","Ср.усп. ИсЕ(ПП) B1-З","Бр. ИсЕ(ПП) B1.1-З","Ср.усп. ИсЕ(ПП) B1.1-З","Бр. ИсЕ(ПП) B2-З","Ср.усп. ИсЕ(ПП) B2-З","Бр. ФЕ(ПП) B1-З","Ср.усп. ФЕ(ПП) B1-З","Бр. ФЕ(ПП) B1.1-З","Ср.усп. ФЕ(ПП) B1.1-З","Бр. ФЕ(ПП) B2-З","Ср.усп. ФЕ(ПП) B2-З","Бр. ИтЕ(ПП) B1-З","Ср.усп. ИтЕ(ПП) B1-З","Бр. ИтЕ(ПП) B1.1-З","Ср.усп. ИтЕ(ПП) B1.1-З","Бр. ИтЕ(ПП) B2-З","Ср.усп. ИтЕ(ПП) B2-З","Бр. ДИППК-п.р З","Ср.усп. ДИППК-п.р З","Бр. ДИППК-тест З","Ср.усп. ДИППК-тест З","Бр. ДИППК-Д.Пр З","Ср.усп. ДИППК-Д.Пр З","Бр. ДИППК-пр. З","Ср.усп. ДИППК-пр. З"
"БУРГАС","КАМЕНО","ГР.КАМЕНО","Средно училище ""Христо Ботев""","200308","17","2.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","2.61","","","",""
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Средно училище ""Св.Св.Кирил и Методий""","200411","56","4.73","","","","","","","2","4.79","","","3","5.13","8","4.89","","","","","","","","","16","4.55","","","","","23","5.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Средно училище ""Христо Ботев""","200412","50","4.59","1","5.14","","","","","","","","","23","4.94","17","4.32","","","","","","","","","","","","","","","8","5.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Професионална гимназия по селско стопанство","200413","48","3.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","4.19","","","","","",""
"БУРГАС","МАЛКО ТЪРНОВО","ГР.МАЛКО ТЪРНОВО","Средно училище""Васил Левски""","200503","17","3.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","3.26","","","","","",""
"БУРГАС","НЕСЕБЪР","ГР.НЕСЕБЪР","Средно училище ""Любен Каравелов""","200608","47","4.23","","","1","5.15","","","3","3.86","","","10","4.21","","","","","","","","","","","","","","","","","29","4.28","","","3","5.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","НЕСЕБЪР","ГР.НЕСЕБЪР","Професионална гимназия по туризъм ""Иван Вазов""","200609","50","2.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","3.63","","","",""
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","Средно училище ""Иван Вазов""","200711","21","3.6","","","","","","","6","2.77","","","","","","","","","","","","","","","","","","","","","16","3.61","","","3","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","Професионална гимназия по туризъм ""Алеко Константинов""","200712","21","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","4.53","","","1","3.63"
"БУРГАС","ПРИМОРСКО","ГР.ПРИМОРСКО","Средно училище ""Никола Йонков Вапцаров""","200803","20","3.02","","","","","","","19","2.9","","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","РУЕН","С.ЛЮЛЯКОВО","Средно Училище "" Отец Паисий""","200931","49","3.81","","","","","","","","","","","","","37","4.56","","","","","","","","","","","1","5.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","РУЕН","С.РУЕН","Средно училище ""Елин Пелин""","200932","98","3.83","","","","","","","38","3.93","","","","","51","4.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","РУЕН","С.ТРЪНАК","Средно училище "" Димитър Полянов""","200929","40","4.09","","","","","","","21","4.16","","","","","19","4.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","СОЗОПОЛ","ГР.СОЗОПОЛ","Средно училище ""Св. св. Кирил и Методий""","201009","22","2.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","3.27","3","3.13","","","",""
"БУРГАС","СРЕДЕЦ","ГР.СРЕДЕЦ","Средно училище ""Свети Свети Кирил и Методий""","201104","12","3.09","","","","","","","13","2.91","","","","","","","","","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"БУРГАС","СРЕДЕЦ","ГР.СРЕДЕЦ","Професионална гимназия по механизация на селското стопанство и електроника ""Никола Йонков Вапцаров""","201106","21","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","3.7","","","","","",""
"БУРГАС","СУНГУРЛАРЕ","ГР.СУНГУРЛАРЕ","Средно училище ""Христо Ботев""","201212","46","3.02","","","","","","","","","","","","","","","","","13","2.18","","","","","","","1","5.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","2.75","","","","","",""
"БУРГАС","ЦАРЕВО","ГР.ЦАРЕВО","Средно училище ""Никола Йонков Вапцаров""","201305","47","4.12","","","8","2.21","","","15","4.53","","","11","3.7","7","2.72","","","","","","","","","","","","","","","15","4.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ВАРНА","АВРЕН","С.СИНДЕЛ","Средно училище ""Св. Св. Кирил и Методий""","400084","9","2.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","3.44","","","","","",""
"ВАРНА","АКСАКОВО","ГР.АКСАКОВО","Средно училище ""Свети Климент Охридски""","400087","21","4.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","4.51","",""
"ВАРНА","АКСАКОВО","ГР.ИГНАТИЕВО","Средно училище ""Свети Свети Кирил и Методий""","400090","34","2.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","3.65","","","","","",""
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Средно училище ""Св. св. Кирил и Методий""","400096","18","3.85","","","","","","","","","","","","","18","3.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Професионална гимназия ""Свети Димитър Солунски""","400098","37","2.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","4.61","","","","","",""
"ВАРНА","БЯЛА","ГР.БЯЛА","Професионална гимназия по селско стопанство и туризъм","400106","22","2.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","3.56","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Седмо средно училище ""Найден Геров""","400030","60","4.03","3","3.11","","","","","","","","","","","","","4","3.51","16","2.92","","","","","","","","","","","44","3.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище с езиково обучение ""Ал. С. Пушкин""","400031","106","5.02","","","9","3.93","","","","","","","","","4","3.73","","","","","","","","","","","","","46","5.54","46","5.14","","","","","2","4.24","","","","","","","","","","","","","","","","","","","","","","","1","5.54","","","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Спортно училище ""Георги Бенковски""","400033","51","3.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","4.54","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Гео Милев""","400034","50","4.35","","","","","","","","","","","","","","","","","","","","","","","","","","","13","5.28","1","2","","","","","13","3.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","5.4","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Елин Пелин""","400036","6","2.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4.01","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Любен Каравелов""","400037","29","3.14","","","15","2.56","","","4","3.45","","","","","1","3.32","","","","","","","3","3.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Пейо Крачолов Яворов""","400039","25","3.24","","","","","","","","","","","","","12","2.62","","","19","3.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Свети Климент Охридски""","400040","45","4.87","2","3.29","","","","","","","","","","","","","3","4.66","","","","","","","","","","","","","41","4.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Трета природоматематическа гимназия ""Академик Методий Попов""","400041","134","5","","","","","","","7","4.68","3","5.05","","","58","4.68","","","1","3.39","","","","","","","","","","","63","4.97","","","","","","","","","","","2","5.38","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","ІV Езикова гимназия ""Фредерик Жолио - Кюри""","400042","214","5.27","5","4.05","1","4.43","","","4","4.03","","","6","4.27","2","5.52","","","1","4.25","","","","","","","","","130","5.63","","","","","","","","","","","","","","","","","","","26","4.05","","","","","39","4.86","","","","","","","","","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Гимназия с преподаване на чужди езици ""Йоан Екзарх""","400043","187","5.34","9","5","6","4.93","","","4","4.67","1","6","","","3","5.4","","","3","4.71","","","","","","","","","93","5.72","51","5.26","","","5","5.69","","","","","","","12","5.41","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ВАРНА","ВАРНА","ГР.ВАРНА","Професионална гимназия по икономика ""Д-р Иван Богоров""","400044","156","4.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","3.8","","","77","5.19","",""
