"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 258","Частна профилирана гимназия с изучаване на английски език Британика 1998","8","4,68","0","0,00","1","2,75","0","0,00","0","0,00","0","0,00","1","4,12","0","0,00","6","5,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","4,66","16","4,67"
"БУРГАС","КАМЕНО","ГР.КАМЕНО","200 308","Средно училище  ""Христо Ботев""","18","3,45","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,44","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,44","37","3,44"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","200 413","Професионална гимназия по селско стопанство и лека промишленост","33","3,15","1","2,53","1","4,87","0","0,00","2","3,09","0","0,00","1","4,04","16","3,60","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","3,58","54","3,32"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","200 411","Средно училище  ""Св.Св.Кирил и Методий""","61","4,16","8","4,16","5","4,07","0","0,00","1","3,53","0","0,00","8","4,82","27","4,09","12","5,18","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","61","4,40","122","4,28"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","200 412","Средно училище ""Христо Ботев""","56","4,01","2","4,54","0","0,00","0","0,00","7","3,88","0","0,00","5","5,11","41","3,98","2","5,43","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","57","4,14","113","4,07"
"БУРГАС","МАЛКО ТЪРНОВО","ГР.МАЛКО ТЪРНОВО","200 503","Средно училище""Васил Левски""","18","3,09","0","0,00","0","0,00","0","0,00","5","4,00","0","0,00","0","0,00","10","4,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","4,37","33","3,67"
"БУРГАС","НЕСЕБЪР","ГР.НЕСЕБЪР","200 609","Професионална гимназия по туризъм ""Иван Вазов""","73","3,06","0","0,00","1","3,41","0","0,00","11","2,88","0","0,00","0","0,00","10","3,35","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","3,11","95","3,07"
"БУРГАС","НЕСЕБЪР","ГР.НЕСЕБЪР","200 608","Средно училище  ""Любен Каравелов""","50","4,19","0","0,00","1","5,71","0","0,00","10","3,59","0","0,00","1","5,24","10","3,98","27","5,19","1","5,96","0","0,00","0","0,00","0","0,00","0","0,00","50","4,66","100","4,42"
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","200 712","Професионална гимназия  по туризъм ""Алеко Константинов""","61","3,32","0","0,00","0","0,00","0","0,00","4","3,56","0","0,00","1","4,04","56","3,45","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","61","3,47","122","3,39"
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","200 711","Средно училище  ""Иван Вазов""","23","4,38","0","0,00","0","0,00","0","0,00","2","3,56","0","0,00","4","4,28","2","3,71","14","5,13","2","5,90","0","0,00","0","0,00","0","0,00","0","0,00","24","4,80","47","4,60"
"БУРГАС","ПРИМОРСКО","ГР.ПРИМОРСКО","200 803","Средно училище  ""Никола Йонков Вапцаров""","20","3,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","4,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","4,09","40","3,94"
"БУРГАС","РУЕН","С.ЛЮЛЯКОВО","200 931","Средно Училище  "" Отец Паисий""","40","3,54","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","29","3,90","4","5,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","33","4,04","73","3,77"
"БУРГАС","РУЕН","С.РУЕН","200 932","Средно училище  ""Елин Пелин""","78","3,72","0","0,00","0","0,00","0","0,00","26","3,75","1","4,24","0","0,00","51","4,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","78","4,43","156","4,08"
"БУРГАС","СОЗОПОЛ","ГР.СОЗОПОЛ","201 009","Средно училище ""Св. св. Кирил и Методий""","28","3,07","0","0,00","0","0,00","0","0,00","1","3,10","0","0,00","5","3,23","5","3,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,12","39","3,08"
"БУРГАС","СРЕДЕЦ","ГР.СРЕДЕЦ","201 106","Професионална гимназия  по механизация на селското стопанство и  електроника ""Никола Йонков Вапцаров""","29","3,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,18","1","2,92","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,16","40","3,21"
"БУРГАС","СРЕДЕЦ","ГР.СРЕДЕЦ","201 104","Средно училище ""Свети Свети Кирил и Методий""","3","3,64","0","0,00","0","0,00","0","0,00","3","3,60","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,60","6","3,62"
"БУРГАС","СУНГУРЛАРЕ","ГР.СУНГУРЛАРЕ","201 212","Средно училище  ""Христо Ботев""","35","3,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,50","14","3,38","2","5,04","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,64","52","3,49"
"БУРГАС","ЦАРЕВО","ГР.ЦАРЕВО","201 305","Средно училище  ""Никола Йонков Вапцаров""","34","3,83","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,48","23","3,89","6","4,86","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","31","4,11","65","3,97"
"ВАРНА","АВРЕН","С.АВРЕН","403 559","Частно средно училище  ""Юрий Гагарин""","4","4,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,32","3","5,94","0","0,00","0","0,00","0","0,00","0","0,00","4","5,54","8","4,87"
"ВАРНА","АВРЕН","С.СИНДЕЛ","400 084","Средно училище ""Св. Св. Кирил и Методий""","8","2,55","0","0,00","0","0,00","0","0,00","1","3,20","0","0,00","0","0,00","1","2,40","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","2,80","10","2,60"
"ВАРНА","АКСАКОВО","ГР.АКСАКОВО","400 087","Средно училище ""Свети Климент Охридски""","21","3,77","0","0,00","0","0,00","0","0,00","1","3,06","0","0,00","0","0,00","19","4,31","1","4,38","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","4,25","42","4,01"
"ВАРНА","АКСАКОВО","С.ИГНАТИЕВО","400 090","Средно  училище  ""Свети Свети Кирил и Методий""","19","3,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","2,95","1","4,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,33","22","3,05"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","400 098","Професионална гимназия ""Свети Димитър Солунски""","22","2,97","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,23","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,23","24","2,99"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","400 096","Средно училище  ""Св. св. Кирил и Методий""","27","3,86","0","0,00","0","0,00","0","0,00","2","4,31","0","0,00","0","0,00","19","3,95","5","4,59","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","26","4,10","53","3,98"
"ВАРНА","БЯЛА","ГР.БЯЛА","400 106","Професионална гимназия   по селско стопанство и туризъм","10","3,21","0","0,00","0","0,00","0","0,00","1","2,77","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,77","11","3,17"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 054","Специално училище  за ученици с нарушено зрение ""Проф. д-р Иван Шишманов""","8","4,12","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","4,47","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","4,47","16","4,30"
"ВАРНА","ВАРНА","ГР.ВАРНА","2 902 106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ДОБРИ ХРИСТОВ""","61","4,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,49","3","3,48","4","5,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","4,64","69","4,62"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 055","Професионална техническа гимназия","144","3,71","1","3,53","3","3,08","0","0,00","5","3,26","0","0,00","4","3,89","5","3,48","28","4,28","2","5,96","0","0,00","0","0,00","0","0,00","0","0,00","48","4,04","192","3,79"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 058","Професионална гимназия  по химични и хранително-вкусови технологии ""Дм.Ив.Менделеев""","20","3,69","0","0,00","0","0,00","0","0,00","0","0,00","1","5,12","2","4,07","15","3,91","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","3,99","38","3,83"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 063","Професионална гимназия по строителство  архитектура и геодезия ""Васил Левски""","70","3,77","0","0,00","0","0,00","0","0,00","17","3,77","0","0,00","3","3,91","16","3,38","1","4,29","1","5,95","0","0,00","0","0,00","0","0,00","0","0,00","38","3,69","108","3,74"
"ВАРНА","ВАРНА","ГР.ВАРНА","402 030","Варненска търговска гимназия  ""Георги Стойков Раковски""","122","4,75","6","3,65","2","4,15","0","0,00","31","4,12","0","0,00","6","4,82","12","4,70","41","5,18","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","98","4,65","220","4,71"
"ВАРНА","ВАРНА","ГР.ВАРНА","402 161","Професионална гимназия по текстил и моден дизайн","36","3,65","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,55","4","3,60","3","4,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,87","48","3,71"
"ВАРНА","ВАРНА","ГР.ВАРНА","402 183","Варненска морска гимназия ""Свети Николай Чудотворец""","86","3,70","0","0,00","0","0,00","0","0,00","7","3,42","0","0,00","8","4,03","23","3,38","19","4,72","5","5,92","0","0,00","0","0,00","0","0,00","0","0,00","62","4,08","148","3,86"
"ВАРНА","ВАРНА","ГР.ВАРНА","403 531","Професионална гимназия  по електротехника","118","3,81","1","4,15","10","3,62","0","0,00","1","3,98","0","0,00","1","3,41","43","3,89","33","4,70","1","5,26","0","0,00","0","0,00","0","0,00","0","0,00","90","4,17","208","3,96"
"ВАРНА","ВАРНА","ГР.ВАРНА","403 534","Професионална гимназия по туризъм  ""Професор д-р Асен Златаров""","161","4,27","0","0,00","0","0,00","0","0,00","1","5,67","0","0,00","1","3,87","1","5,67","17","4,80","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","4,84","181","4,33"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 033","Спортно училище  ""Георги Бенковски""","63","3,74","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,70","3","3,56","7","4,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,93","74","3,77"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 044","Професионална гимназия по икономика  ""Д-р Иван Богоров""","136","4,38","1","3,59","5","3,82","0","0,00","3","4,23","0","0,00","17","3,75","12","3,96","16","4,92","0","0,00","1","3,34","0","0,00","1","2,75","0","0,00","56","4,13","192","4,31"
"ВАРНА","ВАРНА","ГР.ВАРНА","402 172","Професионална гимназия по горско стопанство и дървообработване ""Николай Хайтов""","52","3,18","0","0,00","0","0,00","0","0,00","1","3,50","0","0,00","0","0,00","9","3,01","1","5,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,30","63","3,20"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 041","Трета природоматематическа гимназия ""Академик Методий Попов""","134","4,79","3","3,61","3","4,67","0","0,00","11","4,52","4","5,51","13","4,44","14","4,68","81","4,88","0","0,00","4","5,29","0","0,00","1","4,35","0","0,00","134","4,78","268","4,79"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 042","ІV Езикова гимназия  ""Фредерик Жолио - Кюри""","211","5,12","5","4,06","4","4,45","0","0,00","4","4,27","1","4,01","3","4,58","10","5,07","100","5,38","0","0,00","0","0,00","37","5,04","47","5,21","0","0,00","211","5,18","422","5,15"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 043","Гимназия с преподаване  на чужди езици ""Йоан Екзарх""","179","5,39","11","4,86","1","5,32","0","0,00","2","5,10","2","4,87","17","4,77","1","5,98","97","5,53","0","0,00","38","5,77","0","0,00","10","4,67","0","0,00","179","5,41","358","5,40"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 045","Първа езикова гимназия","237","5,39","29","5,27","2","5,52","2","5,68","0","0,00","2","5,77","4","5,08","10","5,51","139","5,69","0","0,00","49","5,75","0","0,00","0","0,00","0","0,00","237","5,63","474","5,51"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 046","Математическа гимназия ""Д-р Петър Берон""","210","5,29","108","5,46","4","5,09","1","5,61","2","4,40","1","4,95","0","0,00","15","5,27","75","5,73","0","0,00","3","5,90","0","0,00","1","4,49","0","0,00","210","5,53","420","5,41"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 030","Седмо средно  училище ""Найден Геров""","69","3,75","1","4,95","0","0,00","0","0,00","17","3,50","0","0,00","7","4,11","25","3,77","19","4,98","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","69","4,09","138","3,92"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 031","Средно училище  с езиково обучение ""Ал. С. Пушкин""","120","4,66","6","3,91","6","4,52","3","3,26","28","4,33","0","0,00","12","4,18","6","4,31","29","5,43","24","5,11","2","4,72","0","0,00","1","5,29","3","5,01","120","4,73","240","4,70"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 034","Средно училище ""Гео Милев""","30","4,12","1","3,29","4","3,44","0","0,00","2","4,11","0","0,00","5","3,78","4","3,72","11","5,27","5","5,09","0","0,00","0","0,00","0","0,00","0","0,00","32","4,45","62","4,29"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 036","Средно училище  ""Елин Пелин""","10","3,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,46","1","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","3,44","19","3,34"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 037","Средно училище ""Любен Каравелов""","35","3,52","0","0,00","0","0,00","0","0,00","9","3,52","0","0,00","2","3,99","20","3,27","5","4,05","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","36","3,48","71","3,50"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 039","Средно училище ""Пейо Крачолов Яворов""","11","3,79","0","0,00","0","0,00","0","0,00","4","3,19","0","0,00","3","3,89","1","3,17","3","3,64","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,50","22","3,65"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 040","Средно училище ""Свети Климент Охридски""","43","4,29","3","4,05","0","0,00","1","5,24","0","0,00","0","0,00","7","4,16","3","4,49","29","5,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","43","4,90","86","4,60"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 047","Средно училище за хуманитарни науки и изкуства ""Константин Преславски""","233","4,60","7","3,87","8","4,74","1","4,12","37","3,87","0","0,00","30","4,37","40","4,42","107","5,09","1","4,56","3","5,30","0","0,00","0","0,00","0","0,00","234","4,64","467","4,62"
