Област,Община,Населено място,Училище,Код по Админ,БЕЛ,,МАТ,
,,,,,Явили се,Ср. успех в точки,Явили се,Ср. успех в точки
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,ГР.ПАВЕЛ БАНЯ,"Средно училище ""Христо Ботев""",2409139,19,62.53,19,64.34
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С.АЛЕКСАНДРОВО,"Основно училище ""Христо Ботев""",2409141,12,25.08,12,40.83
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С.ГАБАРЕВО,"Основно училище ""Никола Йонков Вапцаров""",2409142,9,53.33,9,36.28
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С.ГОРНО САХРАНЕ,"Основно училище ""Васил Левски""",2409143,5,15,5,21.2
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С.МАНОЛОВО,"Основно училище ""Георги Бенковски""",2409145,11,26,11,20.36
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С.ОСЕТЕНОВО,"Основно училище ""Христо Ботев""",2409146,10,32.2,10,26.85
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С.СКОБЕЛЕВО,"Основно училище""Генерал Скобелев""",2409147,11,58.73,11,70.73
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С.ТЪЖА,"Основно училище ""Просвета""",2409148,11,25.55,8,22.75
СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С.ТЪРНИЧЕНИ,"Основно училище ""Свети Паисий Хилендарски""",2409149,3,40.67,3,55.67
СТАРА ЗАГОРА,РАДНЕВО,ГР.РАДНЕВО,"Средно училище ""Гео Милев""",2401052,59,65.1,59,55.35
СТАРА ЗАГОРА,РАДНЕВО,ГР.РАДНЕВО,"Първо основно училище ""Свети Климент Охридски""",2401054,8,40.38,8,52.38
СТАРА ЗАГОРА,РАДНЕВО,ГР.РАДНЕВО,"Второ основно училище ""Свети Паисий Хилендарски""",2401055,40,76.78,38,65.29
СТАРА ЗАГОРА,РАДНЕВО,С.КОЛАРОВО,"Основно училище ""Поп Минчо""",2401058,3,44.67,3,58
СТАРА ЗАГОРА,РАДНЕВО,С.СЪРНЕВО,"Основно училище ""Свети свети Кирил и Методий""",2401060,12,36.67,12,49
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Средно училище ""Железник""",2400014,84,83.04,84,73.9
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Средно училище ""Васил Левски""",2400104,68,81.69,68,70.71
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Средно училище ""Христо Смирненски""",2400105,28,44.54,28,43.61
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Средно училище ""Максим Горки""",2400106,50,82.7,50,73.75
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Средно училище ""Иван Вазов""",2400107,110,79.21,108,65.58
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Основно училище ""Георги Райчев""",2400109,21,63.95,21,57.31
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Второ основно училище ""П.Р.Славейков""",2400123,112,83.57,111,76.38
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Основно училише ""Кольо Ганчев""",2400124,17,71.41,17,64.71
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Основно училище ""КИРИЛ ХРИСТОВ """,2400125,132,82.85,132,71.62
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Пето основно училище "" Митьо Станев """,2400126,150,82.8,148,74.77
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Основно училище ""Самара""",2400129,14,55.71,14,43.32
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"IX ОУ ""Веселин Ханчев""",2400130,68,78.69,67,65.64
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Единадесето основно училище ""Николай Лилиев""",2400132,42,84.55,42,80.29
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Дванадесето основно училище ""Стефан Караджа""",2400133,18,19.61,20,31.53
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Тринадесето основно училище ""Свети Паисий Хилендарски""",2400134,31,78.48,31,70.89
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Начално училище ""Димитър Благоев""",2400146,52,91.56,51,97.57
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Начално училище ""Зора""",2400147,11,69,10,79.25
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Частно основно училище ""Елин Пелин""",2400167,32,86.69,32,86.36
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Средно училище ""Христо Ботев""",2400174,16,34.75,16,31.03
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Шесто основно училище ""Свети Никола""",2403219,109,86.2,106,79.29
СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР.СТАРА ЗАГОРА,"Национално училище за музикални и сценични изкуства""Христина Морфова""",2902104,24,78.92,24,72.38
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.БРАТЯ КУНЧЕВИ,"Основно училище ""Христо Ботев""",2400138,10,43.2,10,43.3
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.ГОРНО БОТЕВО,"Основно училище ""Христо Ботев""",2400139,6,42.33,6,46.67
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.ДЪЛБОКИ,"Основно училище ""Иван Мирчев""",2400140,10,25.5,10,23.75
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.ЗАГОРЕ,"Основно училище ""Христо Ботев""",2400141,9,71.44,9,75.44
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.КАЛОЯНОВЕЦ,"Основно училище ""Отец Паисий""",2400142,7,45.14,7,53
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.КИРИЛОВО,"Частно средно училище ""Нов век""",2400161,3,93.33,3,89.67
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.ПРЕСЛАВЕН,"Основно училище ""Бойчо Русев""",2400143,11,42.45,11,31.73
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.ХАН АСПАРУХОВО,"Основно училище ""Свети свети Кирил и Методий""",2400144,11,54.45,12,62.42
СТАРА ЗАГОРА,СТАРА ЗАГОРА,С.ХРИЩЕНИ,"Основно училище ""Христо Ботев""",2400145,8,46.88,8,56.5
СТАРА ЗАГОРА,ЧИРПАН,ГР.ЧИРПАН,"Средно училище ""Пейо Крачолов Яворов""",2401178,60,77.3,58,70.43
СТАРА ЗАГОРА,ЧИРПАН,ГР.ЧИРПАН,"Основно училище ""Васил Левски""",2401181,24,66.71,25,80.78
СТАРА ЗАГОРА,ЧИРПАН,ГР.ЧИРПАН,"Основно училище ""Свети свети Кирил и Методий""",2401182,51,51.37,52,48.82
СТАРА ЗАГОРА,ЧИРПАН,ГР.ЧИРПАН,"Начално училище ""Свети Климент Охридски""",2401189,12,64.75,14,66.93
СТАРА ЗАГОРА,ЧИРПАН,С.ГИТА,"Основно училище "" Васил Левски""",2401184,5,29,5,32
СТАРА ЗАГОРА,ЧИРПАН,С.ЗЕТЬОВО,"Основно училище "" Отец Паисий """,2401185,11,57.45,11,44.82
СТАРА ЗАГОРА,ЧИРПАН,С.СВОБОДА,"Основно училище ""Кирил и Методий""",2401186,13,37.69,13,49.77
ТЪРГОВИЩЕ,АНТОНОВО,ГР.АНТОНОВО,"Средно училище ""Свети Свети Кирил и Методий""",2500201,18,38,19,54.84
ТЪРГОВИЩЕ,АНТОНОВО,С.ИЗВОРОВО,"Начално училище ""Д-р Петър Берон""",2510001,2,37.5,2,37.5
ТЪРГОВИЩЕ,АНТОНОВО,С.СТЕВРЕК,"Основно Училище ""Никола Йонков Вапцаров""",2510102,6,39.83,6,48.67
ТЪРГОВИЩЕ,АНТОНОВО,С.ТРЕСКАВЕЦ,"Основно училище ""Никола Йонков Вапцаров""",2510104,3,37.33,3,52.67
ТЪРГОВИЩЕ,ОМУРТАГ,ГР.ОМУРТАГ,"Първо начално училище ""Христо Смирненски""",2520001,43,58.12,43,69.63
ТЪРГОВИЩЕ,ОМУРТАГ,ГР.ОМУРТАГ,"Второ начално училище ""Васил Левски """,2520002,11,39.64,11,56.73
ТЪРГОВИЩЕ,ОМУРТАГ,С.БЕЛОМОРЦИ,"Основно училище ""Георги Бенковски""",2520101,6,22.67,6,36.25
ТЪРГОВИЩЕ,ОМУРТАГ,С.ВРАНИ КОН,"Основно училище ""Никола Йонков Вапцаров""",2520102,12,43.75,12,53.83
ТЪРГОВИЩЕ,ОМУРТАГ,С.ЗЕЛЕНА МОРАВА,"Основно училище ""Христо Ботев""",2520104,7,41.57,7,50.14
ТЪРГОВИЩЕ,ОМУРТАГ,С.КАМБУРОВО,"Основно училище ""Христо Ботев""",2520105,16,51.38,16,63.63
ТЪРГОВИЩЕ,ОМУРТАГ,С.ПЛЪСТИНА,"Основно училище ""Д-р Петър Берон""",2520107,14,62.29,14,66.39
ТЪРГОВИЩЕ,ОПАКА,ГР.ОПАКА,"Средно училище ""Васил Левски""",2530201,16,54.38,16,59.66
ТЪРГОВИЩЕ,ОПАКА,С.КРЕПЧА,"Основно училище ""Васил Левски""",2530104,13,59.15,13,52.77
ТЪРГОВИЩЕ,ПОПОВО,ГР.ПОПОВО,"Основно училище ""Никола Йонков Вапцаров""",2540101,27,65.19,26,62.23
ТЪРГОВИЩЕ,ПОПОВО,ГР.ПОПОВО,"Основно училище ""Свети Климент Охридски""",2540102,31,74.03,29,67.78
ТЪРГОВИЩЕ,ПОПОВО,ГР.ПОПОВО,"Основно училище ""Любен Каравелов""",2540103,60,80.07,60,74.2
ТЪРГОВИЩЕ,ПОПОВО,С.ВОДИЦА,"Основно училище ""Отец Паисий""",2540105,5,68.2,5,37.5
ТЪРГОВИЩЕ,ПОПОВО,С.ЗАРАЕВО,"Основно училище ""Свети Свети Кирил и Методий""",2540107,7,87.71,7,77.07
ТЪРГОВИЩЕ,ПОПОВО,С.ЛОМЦИ,"Основно училище ""Христо Ботев""",2540109,2,77.5,1,72
ТЪРГОВИЩЕ,ПОПОВО,С.САДИНА,"Основно училище ""Христо Ботев""",2540110,2,59.5,2,64
ТЪРГОВИЩЕ,ПОПОВО,С.СВЕТЛЕН,"Основно училище ""Антон Страшимиров""",2540111,10,38.2,10,28.85
ТЪРГОВИЩЕ,ПОПОВО,С.СЛАВЯНОВО,"Oсновно училище ""Васил Левски""",2540112,6,43.67,6,52.25
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,ГР.ТЪРГОВИЩЕ,"Първо основно училище ""Христо Ботев""",2500101,112,73.02,110,61.02
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,ГР.ТЪРГОВИЩЕ,"Второ основно училище ""Никола Йонков Вапцаров""",2500102,5,47.6,5,54
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,ГР.ТЪРГОВИЩЕ,"Трето основно училище ""Петко Рачов Славейков""",2500103,32,30.59,34,42.31
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,ГР.ТЪРГОВИЩЕ,"Четвърто основно училище ""Иван Вазов""",2500104,38,67.24,38,58.5
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,ГР.ТЪРГОВИЩЕ,"Първо средно училище ""Свети Седмочисленици""",2500204,96,76.46,96,71.27
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,ГР.ТЪРГОВИЩЕ,"Специално училище за ученици с увреден слух ""Свети Иван Рилски""",2500703,4,39.5,4,49.5
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,ГР.ТЪРГОВИЩЕ,"Второ средно училище ""Професор Никола Маринов""",2501694,95,72.42,95,59.92
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,С.ВАРДУН,"Основно училище ""Христо Ботев""",2500109,8,47,8,71.06
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,С.ГОЛЯМО НОВО,"Основно училище ""Георги Стойков Раковски""",2500110,7,55.29,7,55.71
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,С.ДРАГАНОВЕЦ,"Основно училище ""Св.Св. Кирил и Методий""",2500111,1,35,1,26
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,С.ДРАЛФА,"Основно училище ""Свети свети Кирил и Методий""",2500112,11,65,11,55.64
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,С.ЛИЛЯК,"Основно училище ""Христо Ботев""",2500114,6,59.67,6,74.83
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,С.МАКАРИОПОЛСКО,"Обединено училище ""Христо Ботев""",2500115,7,48.71,7,47.71
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,С.НАДАРЕВО,"Основно училище ""Паисий Хилендарски""",2500116,9,56.33,9,62.56
ТЪРГОВИЩЕ,ТЪРГОВИЩЕ,С.ПОДГОРИЦА,"Основно училище ""Отец Паисий""",2500118,6,23.33,6,30.5
ХАСКОВО,ДИМИТРОВГРАД,ГР.ДИМИТРОВГРАД,"ОСНОВНО УЧИЛИЩЕ ""Пейо Крачолов Яворов""",2602002,23,24.91,21,36.4
ХАСКОВО,ДИМИТРОВГРАД,ГР.ДИМИТРОВГРАД,"Обединено училище ""Свети свети Кирил и Методий""",2602003,11,34.09,11,27.91
ХАСКОВО,ДИМИТРОВГРАД,ГР.ДИМИТРОВГРАД,"ОСНОВНО УЧИЛИЩЕ ""АЛЕКО КОНСТАНТИНОВ""",2602004,88,81.42,88,70.3
ХАСКОВО,ДИМИТРОВГРАД,ГР.ДИМИТРОВГРАД,"Основно училище ""Пенчо Славейков""",2602006,90,73.31,90,61.55
ХАСКОВО,ДИМИТРОВГРАД,ГР.ДИМИТРОВГРАД,"Основно училище ""Васил Левски""",2602017,11,33.91,11,25.5
ХАСКОВО,ДИМИТРОВГРАД,ГР.ДИМИТРОВГРАД,"Средно училище ""Любен Каравелов""",2602018,54,75.57,51,66.47
ХАСКОВО,ДИМИТРОВГРАД,ГР.МЕРИЧЛЕРИ,"Основно училище ""Димитър Недялков Матевски""",2602011,14,20.29,14,30
ХАСКОВО,ДИМИТРОВГРАД,С.КРЕПОСТ,"Основно училище ""Христо Ботев""",2602008,11,62.91,11,54.36
ХАСКОВО,ДИМИТРОВГРАД,С.РАДИЕВО,"Основно училище ""Христо Смирненски""",2602014,10,40.9,10,26.45
ХАСКОВО,ДИМИТРОВГРАД,С.ЯБЪЛКОВО,"ОСНОВНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""",2602016,9,58.78,9,47.17
ХАСКОВО,ИВАЙЛОВГРАД,ГР.ИВАЙЛОВГРАД,"Средно училище ""Христо Ботев""",2610005,23,79.65,23,71.41
ХАСКОВО,ИВАЙЛОВГРАД,С.БЕЛОПОЛЦИ,"Основно училище ""Свети свети Кирил и Методий""",2610004,4,53.25,4,62.25
ХАСКОВО,ИВАЙЛОВГРАД,С.ЖЕЛЕЗИНО,"Основно училище ""Свети свети Кирил и Методий""",2610002,5,60.4,5,65
ХАСКОВО,ИВАЙЛОВГРАД,С.СВИРАЧИ,Основно училище Св.св. Кирил и Методий,2610001,3,61.67,3,73.67
ХАСКОВО,ЛЮБИМЕЦ,ГР.ЛЮБИМЕЦ,"Начално училище ""Захари Стоянов""",2606001,39,60.1,39,64.19
ХАСКОВО,ЛЮБИМЕЦ,ГР.ЛЮБИМЕЦ,"Начално училище ""Христо Ботев""",2606002,35,61.71,36,59.92
ХАСКОВО,ЛЮБИМЕЦ,С.МАЛКО ГРАДИЩЕ,"Основно училище ""Свети Свети Кирил и Методий""",2606004,8,68.13,7,61.43
ХАСКОВО,МАДЖАРОВО,ГР.МАДЖАРОВО,"Средно училище ""Димитър Маджаров""",2608001,4,28.75,6,39.33
ХАСКОВО,МИНЕРАЛНИ БАНИ,С.КАРАМАНЦИ,"СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""",2607002,13,73.08,13,57.92
ХАСКОВО,МИНЕРАЛНИ БАНИ,С.МИНЕРАЛНИ БАНИ,"СРЕДНО УЧИЛИЩЕ ""ПРОФ. Д-Р АСЕН ЗЛАТАРОВ""",2607001,17,48.12,17,47.74
ХАСКОВО,СВИЛЕНГРАД,ГР.СВИЛЕНГРАД,"Начално училище ""Христо Попмарков""",2605001,9,48,9,50.78
ХАСКОВО,СВИЛЕНГРАД,ГР.СВИЛЕНГРАД,"Първо основно училище""Иван Вазов""",2605002,80,78.95,82,67.43
ХАСКОВО,СВИЛЕНГРАД,ГР.СВИЛЕНГРАД,"Основно училище ""Любен Каравелов""",2605003,11,39.73,11,39.18
ХАСКОВО,СВИЛЕНГРАД,ГР.СВИЛЕНГРАД,"Средно училище ""Д-р Петър Берон""",2605008,63,70.81,63,58.28
ХАСКОВО,СВИЛЕНГРАД,С.ЛЕВКА,"Основно училище ""Христо Ботев""",2605005,15,37.07,14,62.29
ХАСКОВО,СИМЕОНОВГРАД,ГР.СИМЕОНОВГРАД,"НАЧАЛНО УЧИЛИЩЕ ""ОТЕЦ ПАИСИЙ""",2604001,39,20.82,38,46.53
ХАСКОВО,СИМЕОНОВГРАД,ГР.СИМЕОНОВГРАД,"Основно училище "" Иван Вазов """,2604003,19,22.42,19,30.16
