"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"ВАРНА","АВРЕН","С.ДЪБРАВИНО","Основно училище ""Свети Климент Охридски""","400081","10","27.9","10","32.65"
"ВАРНА","АВРЕН","С.ПРИСЕЛЦИ","Основно училище ""Д-р Петър Берон""","400083","10","64.85","10","64.95"
"ВАРНА","АВРЕН","С.СИНДЕЛ","Средно училище ""Св. Св. Кирил и Методий""","400084","9","31.78","9","35.44"
"ВАРНА","АВРЕН","С.ТРЪСТИКОВО","Основно училище ""Свети Свети Кирил и Методий""","400085","2","48.25","2","47.75"
"ВАРНА","АВРЕН","С.ЦАРЕВЦИ","Основно училище ""Д-р Петър Берон""","400086","2","51","2","42.25"
"ВАРНА","АКСАКОВО","ГР.АКСАКОВО","Средно училище ""Свети Климент Охридски""","400087","60","81.1","61","72.51"
"ВАРНА","АКСАКОВО","ГР.ИГНАТИЕВО","Средно училище ""Свети Свети Кирил и Методий""","400090","29","33.03","29","45.48"
"ВАРНА","АКСАКОВО","С.ВЪГЛЕН","Основно училище ""Христо Смирненски""","400089","8","45.44","8","33.88"
"ВАРНА","АКСАКОВО","С.ИЗВОРСКО","Основно училище ""Свети Климент Охридски""","400091","8","51.69","7","52"
"ВАРНА","АКСАКОВО","С.КИЧЕВО","Основно училище Свети Климент Охридски","400092","11","45.68","12","55.71"
"ВАРНА","АКСАКОВО","С.ЛЮБЕН КАРАВЕЛОВО","Обединено училище ""Иван Вазов""","400093","19","55.5","19","72.45"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Начално училище ""Отец Паисий""","400095","11","73.77","11","74.41"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Средно училище ""Св. св. Кирил и Методий""","400096","37","70.04","37","57.99"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Основно училище ""Свети Патриарх Евтимий""","400097","12","67.88","12","58.71"
"ВАРНА","БЕЛОСЛАВ","С.ЕЗЕРОВО","Основно училище ""Свети Свети Кирил и Методий""","400099","7","67.57","7","60.36"
"ВАРНА","БЯЛА","ГР.БЯЛА","Основно училище ""Отец Паисий""","400103","21","54.64","23","45.83"
"ВАРНА","ВАРНА","ГР.ВАРНА","Начално училище ""Васил Левски""","400001","57","84.49","57","80.39"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Антон Страшимиров""","400003","101","81.43","102","75.29"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Васил Априлов""","400005","48","82.04","48","81.7"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Георги Сава Раковски""","400006","107","85.21","104","83.08"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Добри Чинтулов""","400007","132","83.6","132","76.43"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Захари Стоянов""","400008","132","85.56","131","81.61"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Иван Вазов""","400009","38","78.79","38","80.01"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети Иван Рилски""","400010","14","41.46","14","52.61"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Йордан Йовков""","400011","69","84.93","69","80.46"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Константин Арабаджиев""","400012","36","81.86","35","84.04"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Капитан Петко войвода""","400015","14","74.61","14","69.64"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Отец Паисий""","400017","13","31.73","16","52.25"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Панайот Волов""","400018","58","83.94","57","81.51"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети Патриарх Евтимий""","400019","106","82.07","106","74.16"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Петко Рачов Славейков""","400020","127","89.12","127","90.13"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети свети Кирил и Методий""","400022","114","87.77","114","85.05"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Стефан Караджа""","400023","60","76.42","58","75.17"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Стоян Михайловски""","400024","53","81.75","54","75.06"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Христо Ботев""","400026","44","76.85","43","67.31"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Цар Симеон І""","400028","105","82.24","104","79.18"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Черноризец Храбър""","400029","93","87.3","93","84.74"
"ВАРНА","ВАРНА","ГР.ВАРНА","Седмо средно училище ""Найден Геров""","400030","110","88.75","111","86.03"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище с езиково обучение ""Ал. С. Пушкин""","400031","106","88.26","106","80.94"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Васил Друмев""","400032","87","82.34","87","77.1"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Гео Милев""","400034","136","87.11","136","82.66"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Елин Пелин""","400036","23","43.41","23","58.72"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Любен Каравелов""","400037","16","47.78","17","46.29"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Пейо Крачолов Яворов""","400039","71","82.13","69","79.28"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Свети Климент Охридски""","400040","129","87.85","129","85.44"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Аз съм българче""","400061","23","76.8","23","71.61"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""Прогресивно образование 2-Варна""","400065","13","90.69","13","72.58"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""Малкият принц""","400075","12","88.42","12","87.83"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""Монтесори Варна""","400120","5","85.3","5","92.8"
"ВАРНА","ВАРНА","ГР.ВАРНА","ЧАСТНО СРЕДНО УЧИЛИЩЕ ""ДЕМОКРАТИЧНО ОБРАЗОВАНИЕ ВАРНА""","400132","6","73.08","6","64.58"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище Феникс 2020","400167","3","53.83","3","72.67"
"ВАРНА","ВАРНА","ГР.ВАРНА","Първо основно училище "" Св. княз Борис ""","403535","45","85.93","44","80.48"
"ВАРНА","ВАРНА","ГР.ВАРНА","III Oсновно училище ""Ангел Кънчев""","403536","164","86.12","164","83.65"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Димчо Дебелянов""","403537","92","83.11","92","76.38"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Неофит Бозвели""","403538","57","73.96","57","68.9"
"ВАРНА","ВАРНА","ГР.ВАРНА","Второ основно училище ""Никола Йонков Вапцаров""","403543","126","81.58","126","74.17"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Мечтатели""","403558","19","86.24","19","84.66"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Монтесори Варна"" ООД","403564","9","77","9","81.5"
"ВАРНА","ВАРНА","ГР.ВАРНА","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ДОБРИ ХРИСТОВ""","2902106","47","87.1","47","83.97"
"ВАРНА","ВАРНА","С.КАМЕНАР","Основно училище ""Добри Войников""","400014","16","33.56","16","51.88"
"ВАРНА","ВАРНА","С.КОНСТАНТИНОВО","Основно училище""Свети Климент Охридски ""","400100","1","81","1","88"
"ВАРНА","ВАРНА","С.ТОПОЛИ","Основно училище ""Христо Смирненски""","400027","19","80.76","19","78.74"
"ВАРНА","ВЕТРИНО","С.ВЕТРИНО","Средно училище ""Христо Ботев""","400108","21","72.83","21","66.45"
"ВАРНА","ВЪЛЧИ ДОЛ","ГР.ВЪЛЧИДОЛ","Средно училище ""Васил Левски""","400112","29","54.79","29","49.19"
"ВАРНА","ВЪЛЧИ ДОЛ","С.МИХАЛИЧ","Обединено училище ""Васил Левски""","400117","11","44.36","11","52.95"
"ВАРНА","ВЪЛЧИ ДОЛ","С.СТЕФАН КАРАДЖА","Основно училище""Климент Охридски""","400118","12","39.46","12","30.67"
"ВАРНА","ВЪЛЧИ ДОЛ","С.ЧЕРВЕНЦИ","Обединено училище ""Св.Иван Рилски""","400119","9","23.5","9","38.28"
"ВАРНА","ДЕВНЯ","ГР.ДЕВНЯ","Среднo училище ""Васил Левски""","400123","41","65.26","40","56.16"
"ВАРНА","ДОЛНИ ЧИФЛИК","ГР.ДОЛНИ ЧИФЛИК","Средно училище ""Васил Левски""","400126","42","67.46","42","59.54"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ВЕНЕЛИН","Основно училище ""Свети, Свети Кирил и Методий""","400128","8","31.06","9","45.89"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ГОЛИЦА","Основно училище ""Свети Свети Кирил и Методий""","400129","1","60","1","72"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ГОРЕН ЧИФЛИК","Основно училище ""Паисий Хилендарски""","400130","10","40.2","10","63.9"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ГРОЗДЬОВО","Основно училище ""Христо Смирненски""","400131","25","14.88","25","25.14"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ПЧЕЛНИК","Основно училище ""Христо Ботев""","400133","10","56.55","10","47.1"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.СТАРО ОРЯХОВО","Основно училище ""Св. св. Кирил и Методий""","400134","20","46.98","20","38.9"
"ВАРНА","ДЪЛГОПОЛ","ГР.ДЪЛГОПОЛ","Средно училище ""Свети Климент Охридски""","400136","32","59.53","32","69.77"
"ВАРНА","ДЪЛГОПОЛ","ГР.ДЪЛГОПОЛ","Начално училище ""Иван Вазов""","400137","22","43.57","22","39.02"
"ВАРНА","ДЪЛГОПОЛ","С.ЛОПУШНА","Основно училище ""Митко Палаузов""","400141","2","69","2","81.75"
"ВАРНА","ДЪЛГОПОЛ","С.МЕДОВЕЦ","Средно училище ""Назъм Хикмет""","400142","15","45","15","49.17"
"ВАРНА","ДЪЛГОПОЛ","С.ПАРТИЗАНИ","Основно училище ""Христо Ботев""","400143","12","35","12","39.5"
"ВАРНА","ДЪЛГОПОЛ","С.ПОЛЯЦИТЕ","Основно училище "" Васил Левски ""","400144","10","38.35","10","36.8"
"ВАРНА","ДЪЛГОПОЛ","С.ЦОНЕВО","Обединено училище ""Христо Ботев""","400145","9","23.22","9","33.44"
