"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"БУРГАС","ЦАРЕВО","ГР.ЦАРЕВО","Средно училище ""Никола Йонков Вапцаров""","201305","45","69.38","45","63.47"
"ВАРНА","АВРЕН","С.АВРЕН","Основно училище ""Христо Ботев""","400079","8","42.63","8","43.38"
"ВАРНА","АВРЕН","С.ДЪБРАВИНО","Основно училище ""Свети Климент Охридски""","400081","12","27.08","13","30.27"
"ВАРНА","АВРЕН","С.ПРИСЕЛЦИ","Основно училище ""Д-р Петър Берон""","400083","10","75.4","10","73.5"
"ВАРНА","АВРЕН","С.СИНДЕЛ","Средно училище ""Св. Св. Кирил и Методий""","400084","6","30.67","6","35.33"
"ВАРНА","АВРЕН","С.ТРЪСТИКОВО","Основно училище ""Свети Свети Кирил и Методий""","400085","7","46.43","7","38.29"
"ВАРНА","АВРЕН","С.ЦАРЕВЦИ","Основно училище ""Д-р Петър Берон""","400086","2","20.5","2","26.5"
"ВАРНА","АКСАКОВО","ГР.АКСАКОВО","Средно училище ""Свети Климент Охридски""","400087","81","79.72","80","73.24"
"ВАРНА","АКСАКОВО","ГР.ИГНАТИЕВО","Средно училище ""Свети Свети Кирил и Методий""","400090","12","48.5","12","45.04"
"ВАРНА","АКСАКОВО","С.ВЪГЛЕН","Основно училище ""Христо Смирненски""","400089","8","52.63","9","43.39"
"ВАРНА","АКСАКОВО","С.ИЗВОРСКО","Основно училище ""Свети Климент Охридски""","400091","9","53.33","9","47.39"
"ВАРНА","АКСАКОВО","С.КИЧЕВО","Основно училище Свети Климент Охридски","400092","13","69.85","13","68.81"
"ВАРНА","АКСАКОВО","С.ЛЮБЕН КАРАВЕЛОВО","Обединено училище ""Иван Вазов""","400093","17","64.24","17","67.91"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Начално училище ""Отец Паисий""","400095","7","55.14","7","47"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Средно училище ""Св. св. Кирил и Методий""","400096","52","76.32","52","71.53"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Основно училище ""Свети Патриарх Евтимий""","400097","9","60.94","9","52.39"
"ВАРНА","БЕЛОСЛАВ","С.ЕЗЕРОВО","Основно училище ""Свети Свети Кирил и Методий""","400099","13","71.12","13","64.73"
"ВАРНА","БЯЛА","ГР.БЯЛА","Основно училище ""Отец Паисий""","400103","24","61.02","23","56.57"
"ВАРНА","ВАРНА","ГР.ВАРНА","Начално училище ""Васил Левски""","400001","73","77.42","71","75.87"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Антон Страшимиров""","400003","93","71.85","93","70.91"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Васил Априлов""","400005","49","76.51","47","74.97"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Георги Сава Раковски""","400006","131","83.18","131","82.55"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Добри Чинтулов""","400007","136","78.59","136","71.02"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Захари Стоянов""","400008","132","85.36","130","84.21"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Иван Вазов""","400009","40","81.19","40","82.71"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети Иван Рилски""","400010","13","54.81","13","58.69"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Йордан Йовков""","400011","68","78.6","68","78.59"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Константин Арабаджиев""","400012","63","74.59","61","73.47"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Капитан Петко войвода""","400015","10","68.5","10","54.85"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Отец Паисий""","400017","15","45","14","63.46"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Панайот Волов""","400018","64","75.74","64","76.85"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети Патриарх Евтимий""","400019","95","78.84","95","77.8"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Петко Рачов Славейков""","400020","139","85.44","139","88.7"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети свети Кирил и Методий""","400022","105","83.7","105","84.36"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Стефан Караджа""","400023","67","78.99","67","79.22"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Стоян Михайловски""","400024","64","77.89","64","74.76"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Христо Ботев""","400026","52","76.35","51","72.25"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Цар Симеон І""","400028","105","80.1","105","75.66"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Черноризец Храбър""","400029","101","85.43","102","86.46"
"ВАРНА","ВАРНА","ГР.ВАРНА","Седмо средно училище ""Найден Геров""","400030","114","82.49","113","85.07"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище с езиково обучение ""Ал. С. Пушкин""","400031","101","84.93","100","82.32"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Васил Друмев""","400032","88","77.47","87","78.17"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Гео Милев""","400034","133","84.62","133","82.46"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Елин Пелин""","400036","24","39.41","24","39.04"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Любен Каравелов""","400037","30","44.82","31","45.15"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Пейо Крачолов Яворов""","400039","73","78.02","72","78.88"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Свети Климент Охридски""","400040","118","84.58","119","83.47"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Аз съм българче""","400061","23","73.86","22","76.29"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""Прогресивно образование 2-Варна""","400065","12","88","12","80.83"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""Малкият принц""","400075","24","83.38","27","82.54"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""Монтесори Варна""","400120","4","89.88","4","94"
"ВАРНА","ВАРНА","ГР.ВАРНА","ЧАСТНО СРЕДНО УЧИЛИЩЕ ""ДЕМОКРАТИЧНО ОБРАЗОВАНИЕ ВАРНА""","400132","2","46.5","2","39"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище Феникс 2020","400167","5","50.6","5","58"
"ВАРНА","ВАРНА","ГР.ВАРНА","Първо основно училище "" Св. княз Борис ""","403535","62","70.84","60","68.71"
"ВАРНА","ВАРНА","ГР.ВАРНА","III Oсновно училище ""Ангел Кънчев""","403536","221","83.23","220","82.37"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Димчо Дебелянов""","403537","91","77.52","91","76.4"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Неофит Бозвели""","403538","67","75.06","67","65.9"
"ВАРНА","ВАРНА","ГР.ВАРНА","Второ основно училище ""Никола Йонков Вапцаров""","403543","139","79.45","139","74.14"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Мечтатели""","403558","13","82.81","13","85.19"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Монтесори Варна"" ООД","403564","13","78.85","13","86.69"
"ВАРНА","ВАРНА","ГР.ВАРНА","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ДОБРИ ХРИСТОВ""","2902106","43","85.86","43","81.64"
"ВАРНА","ВАРНА","С.КАМЕНАР","Основно училище ""Добри Войников""","400014","18","19.34","18","30"
"ВАРНА","ВАРНА","С.КОНСТАНТИНОВО","Основно училище""Свети Климент Охридски ""","400100","8","81.69","8","74.13"
"ВАРНА","ВАРНА","С.ТОПОЛИ","Основно училище ""Христо Смирненски""","400027","29","80.91","29","85.33"
"ВАРНА","ВЕТРИНО","С.ВЕТРИНО","Средно училище ""Христо Ботев""","400108","15","69.53","15","62.8"
"ВАРНА","ВЪЛЧИ ДОЛ","ГР.ВЪЛЧИДОЛ","Средно училище ""Васил Левски""","400112","21","62.69","20","59.7"
"ВАРНА","ВЪЛЧИ ДОЛ","С.МИХАЛИЧ","Обединено училище ""Васил Левски""","400117","8","55.31","8","39.06"
"ВАРНА","ВЪЛЧИ ДОЛ","С.СТЕФАН КАРАДЖА","Основно училище""Климент Охридски""","400118","6","29.17","6","24.25"
"ВАРНА","ВЪЛЧИ ДОЛ","С.ЧЕРВЕНЦИ","Обединено училище ""Св.Иван Рилски""","400119","7","26.86","8","14.88"
"ВАРНА","ДЕВНЯ","ГР.ДЕВНЯ","Среднo училище ""Васил Левски""","400123","43","60.77","43","55.77"
"ВАРНА","ДОЛНИ ЧИФЛИК","ГР.ДОЛНИ ЧИФЛИК","Средно училище ""Васил Левски""","400126","56","53.58","56","50.09"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ВЕНЕЛИН","Основно училище ""Свети, Свети Кирил и Методий""","400128","7","48.36","7","42"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ГОРЕН ЧИФЛИК","Основно училище ""Паисий Хилендарски""","400130","15","38.87","15","45.6"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ГРОЗДЬОВО","Основно училище ""Христо Смирненски""","400131","13","22.92","13","27.08"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ПЧЕЛНИК","Основно училище ""Христо Ботев""","400133","9","23.39","9","25.61"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.СТАРО ОРЯХОВО","Основно училище ""Св. св. Кирил и Методий""","400134","31","43.44","29","42.59"
"ВАРНА","ДЪЛГОПОЛ","ГР.ДЪЛГОПОЛ","Средно училище ""Свети Климент Охридски""","400136","30","58.65","30","60.62"
"ВАРНА","ДЪЛГОПОЛ","ГР.ДЪЛГОПОЛ","Начално училище ""Иван Вазов""","400137","29","52.52","28","47.89"
"ВАРНА","ДЪЛГОПОЛ","С.ЛОПУШНА","Основно училище ""Митко Палаузов""","400141","7","53.57","7","64.5"
"ВАРНА","ДЪЛГОПОЛ","С.МЕДОВЕЦ","Средно училище ""Назъм Хикмет""","400142","11","56.23","11","56.86"
"ВАРНА","ДЪЛГОПОЛ","С.ПОЛЯЦИТЕ","Основно училище "" Васил Левски ""","400144","7","47.5","7","61.43"
