Област;Община;Населено място;Код;Училище;Явили се БЕЛ;Ср. успех в точки БЕЛ;Явили се MAT;Ср. успех в точки MAT
ВРАЦА;ВРАЦА;ГР.ВРАЦА;1203007;СУ Св. св. Кирил и Методий;1;20.50;1;19.00
МОНТАНА;ЛОМ;ГР.ЛОМ;1203512;І ОУ Никола Първанов;63;47.30;64;35.79
МОНТАНА;БРУСАРЦИ;ГР.БРУСАРЦИ;1204000;СУ Христо Ботев;13;27.00;13;11.73
МОНТАНА;БРУСАРЦИ;С.КРИВА БАРА;1204001;ОУ П.Кр. Яворов;6;33.83;6;29.17
МОНТАНА;БРУСАРЦИ;С.ВАСИЛОВЦИ;1204003;ОУ П.Р.Славейков;8;21.00;8;18.78
МОНТАНА;МЕДКОВЕЦ;С.МЕДКОВЕЦ;1205000;СУ Отец Паисий;14;25.82;11;14.95
МОНТАНА;МЕДКОВЕЦ;С.РАСОВО;1205001;ОУ Христо Ботев;12;35.88;12;35.56
МОНТАНА;ГЕОРГИ ДАМЯНОВО;С.ГЕОРГИ ДАМЯНОВО;1206002;ОУ Отец Паисий;5;40.30;5;25.25
МОНТАНА;ВЪЛЧЕДРЪМ;ГР.ВЪЛЧЕДРЪМ;1207001;І ОУ Васил Левски;19;31.92;19;19.34
МОНТАНА;ВЪЛЧЕДРЪМ;ГР.ВЪЛЧЕДРЪМ;1207002;II ОУ Ив. Вазов;17;39.21;16;34.97
МОНТАНА;ВЪЛЧЕДРЪМ;С.ДОЛНИ ЦИБЪР;1207003;ОУ Хр. Ботев;26;29.46;26;32.59
МОНТАНА;ВЪЛЧЕДРЪМ;С.ЗЛАТИЯ;1207004;ОУ Хр. Ботев;7;25.79;7;20.29
МОНТАНА;ВЪЛЧЕДРЪМ;С.СЕПТЕМВРИЙЦИ;1207007;ОУ Д-р Петър Берон;10;26.90;10;20.88
МОНТАНА;ВЪРШЕЦ;ГР.ВЪРШЕЦ;1208002;СУ Иван Вазов;48;25.77;51;21.28
МОНТАНА;ЛОМ;ГР.ЛОМ;1209002;II ОУ К. Фотинов;58;45.06;57;28.93
МОНТАНА;ЛОМ;ГР.ЛОМ;1209003;СУ Отец Паисий;13;27.65;13;32.38
МОНТАНА;ЛОМ;ГР.ЛОМ;1209004;ІV ОУ Христо Ботев;7;8.79;7;19.43
МОНТАНА;ЛОМ;ГР.ЛОМ;1209005;СУ Д. Маринов;23;51.76;23;23.98
МОНТАНА;ЛОМ;С.ЗАМФИР;1209007;ОУ Кирил и Методий;4;36.13;4;27.94
МОНТАНА;ЛОМ;С.КОВАЧИЦА;1209008;ОУ Св.Св. Кирил и Методий;10;24.10;10;35.30
МОНТАНА;ЛОМ;С.СТАЛИЙСКА МАХАЛА;1209010;ОУ Климент Охридски;14;32.50;14;35.50
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1300013;СУ Пазарджик;61;42.25;61;22.48
ПАЗАРДЖИК;БАТАК;С.НОВА МАХАЛА;1300015;СУ Кирил и Методий;15;44.13;15;25.80
ПАЗАРДЖИК;ПЕЩЕРА;ГР.ПЕЩЕРА;1300034;ОУ Петко Рачов Славейков;31;43.82;35;26.96
ПАЗАРДЖИК;РАКИТОВО;ГР.КОСТАНДОВО;1300054;ОУ Неофит Рилски;45;44.69;45;23.84
ПАЗАРДЖИК;СЪРНИЦА;ГР.СЪРНИЦА;1300706;СУ Св. св. Кирил и Методий;31;43.94;30;28.53
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1301234;СУ Димитър Гачев;30;14.68;27;30.68
ПАЗАРДЖИК;ВЕЛИНГРАД;С.ГРАШЕВО;1301382;ОУ Васил Левски;10;45.65;10;26.23
ПАЗАРДЖИК;ВЕЛИНГРАД;С.ПАШОВИ;1301514;ОУ Иван Вазов;16;43.94;16;37.31
ПАЗАРДЖИК;БРАЦИГОВО;ГР.БРАЦИГОВО;1301566;СУ Народни будители;15;33.47;15;27.23
ПАЗАРДЖИК;ВЕЛИНГРАД;С.БИРКОВА;1301610;ОУ Д-р. Петър Берон;12;36.00;12;46.90
ПАЗАРДЖИК;ВЕЛИНГРАД;С.КРЪСТАВА;1301628;ОУ Васил Левски;18;58.69;18;59.04
ПАЗАРДЖИК;ВЕЛИНГРАД;ГР.ВЕЛИНГРАД;1301674;СУ Св.св.Кирил и Методий;62;55.49;62;35.82
ПАЗАРДЖИК;ВЕЛИНГРАД;ГР.ВЕЛИНГРАД;1301699;ОУ Хр.Ботев;34;51.68;34;28.75
ПАЗАРДЖИК;ВЕЛИНГРАД;ГР.ВЕЛИНГРАД;1301707;ОУ Г.Бенковски;16;23.91;15;22.87
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1301717;ОУ Проф. Ив. Батаклиев;132;69.16;132;49.19
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1301724;ОУ Св.св.Кирил и Методий;29;7.07;30;13.43
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;ГР.ПАНАГЮРИЩЕ;1301731;ОУ Проф. М. Дринов;66;47.72;66;29.82
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;ГР.ПАНАГЮРИЩЕ;1301749;ОУ 20 април;31;41.53;31;19.83
ПАЗАРДЖИК;ПЕЩЕРА;ГР.ПЕЩЕРА;1301763;ОУ Св. Патриарх Евтимий;36;52.18;35;29.56
ПАЗАРДЖИК;РАКИТОВО;ГР.РАКИТОВО;1301770;СУ Св.Кл.Охридски;47;45.46;46;34.39
ПАЗАРДЖИК;СЕПТЕМВРИ;ГР.СЕПТЕМВРИ;1301788;СУ Христо Ботев;34;44.96;34;24.46
ПАЗАРДЖИК;СЕПТЕМВРИ;С.ВАРВАРА;1301806;ОУ Никола Йонков Вапцаров;13;36.81;13;23.58
ПАЗАРДЖИК;СЕПТЕМВРИ;С.КОВАЧЕВО;1301810;ОУ Св.Св.Кирил и Методий;16;15.59;16;14.66
ПАЗАРДЖИК;СЕПТЕМВРИ;С.ВЕТРЕН ДОЛ;1301813;ОУ Христо Смирненски;5;25.60;6;17.83
ПАЗАРДЖИК;СЕПТЕМВРИ;С.СЕМЧИНОВО;1301838;ОУ Христо Ботев;16;31.81;17;13.87
ПАЗАРДЖИК;ВЕЛИНГРАД;С.ДРАГИНОВО;1301852;СУ Методий Драгинов;55;38.52;54;22.52
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ВЕЛИЧКОВО;1301860;ОУ Васил Левски;8;43.13;9;37.94
ПАЗАРДЖИК;СЕПТЕМВРИ;ГР.ВЕТРЕН;1301891;ОУ Св.Св.Кирил и Методий;19;49.13;19;23.59
ПАЗАРДЖИК;СЕПТЕМВРИ;С.ВИНОГРАДЕЦ;1301902;ОУ Г. БЕНКОВСКИ;3;34.00;3;27.00
ПАЗАРДЖИК;ПАЗАРДЖИК;С.САРАЯ;1301980;ОУ Христо Ботев;7;17.79;7;14.00
ПАЗАРДЖИК;ПАЗАРДЖИК;С.БРАТАНИЦА;1302025;ОУ Христо Ботев;10;15.25;10;19.30
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ЗВЪНИЧЕВО;1302032;ОУ Васил Левски;6;28.75;6;13.67
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ПАТАЛЕНИЦА;1302043;ОУ Константин Величков;8;54.94;8;53.50
ПАЗАРДЖИК;СЕПТЕМВРИ;С.КАРАБУНАР;1302064;ОУ Христо Ботев;11;37.14;11;24.66
ПАЗАРДЖИК;БРАЦИГОВО;С.БЯГА;1302071;ОУ Христо Ботев;8;28.19;8;18.22
ПАЗАРДЖИК;БРАЦИГОВО;С.ИСПЕРИХОВО;1302096;ОУ Христо Ботев;19;10.05;21;19.08
ПАЗАРДЖИК;ЛЕСИЧОВО;С.КАЛУГЕРОВО;1302114;ОУ Христо Ботев;16;32.88;16;32.61
ПАЗАРДЖИК;ПАЗАРДЖИК;С.МАЛО КОНАРЕ;1302146;ОУ Св. св. Кирил и Методий;15;18.70;14;19.63
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ГОВЕДАРЕ;1302178;ОУ Отец Паисий;9;24.17;7;23.29
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ОГНЯНОВО;1302185;ОУ Отец Паисий;14;16.07;14;18.27
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ХАДЖИЕВО;1302192;ОУ Георги Бенковски;8;16.44;7;27.61
ПАЗАРДЖИК;ПАЗАРДЖИК;С.МОКРИЩЕ;1302228;ОУ Св. Климент Охридски;8;38.56;8;16.84
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ИВАЙЛО;1302235;ОУ Св.Св.Кирил и Методий;3;18.17;3;7.67
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ПИЩИГОВО;1302299;ОУ К.Честименски;5;24.20;5;24.95
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;С.ПОПИНЦИ;1302301;ОУ ОТЕЦ ПАИСИЙ;9;17.28;7;20.68
ПАЗАРДЖИК;РАКИТОВО;С.ДОРКОВО;1302324;ОУ Христо Ботев;20;37.08;20;21.71
ПАЗАРДЖИК;ВЕЛИНГРАД;С.СВЕТА ПЕТКА;1302349;СУ Христо Смирненски;30;47.67;30;53.98
ПАЗАРДЖИК;СЪРНИЦА;С.МЕДЕНИ ПОЛЯНИ;1302406;ОУ Георги С. Раковски;2;21.00;2;33.00
ПАЗАРДЖИК;БАТАК;С.ФОТИНОВО;1302420;ОУ Св.Климент Охридски;3;52.00;3;29.75
ПАЗАРДЖИК;ВЕЛИНГРАД;С.АБЛАНИЦА;1302438;ОУ Хр. Ботев;3;47.17;3;42.58
ПАЗАРДЖИК;ЛЕСИЧОВО;С.ЦЕРОВО;1302445;ОУ Христо Ботев;3;33.67;3;21.08
ПАЗАРДЖИК;ПАЗАРДЖИК;С.АЛЕКО КОНСТАНТИНОВО;1302453;ОУ Св. Климент Охридски;30;13.58;30;19.01
ПАЗАРДЖИК;БАТАК;ГР.БАТАК;1302491;ОУ Отец Паисий;15;63.73;16;30.33
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1302502;I ОУ Св. Кл. Охридски;74;62.31;74;43.55
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1302517;ОУ Стефан Захариев;7;20.86;8;16.56
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1302534;ОУ Христо Ботев;15;17.40;16;12.34
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ЧЕРНОГОРОВО;1302566;ОУ Ас.Златаров;14;37.07;14;34.00
ПАЗАРДЖИК;ВЕЛИНГРАД;ГР.ВЕЛИНГРАД;1302573;СУ Васил Левски;46;56.82;46;41.72
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;ГР.ПАНАГЮРИЩЕ;1302623;СУ НЕШО БОНЧЕВ;74;48.89;73;24.96
ПАЗАРДЖИК;ПЕЩЕРА;ГР.ПЕЩЕРА;1302630;СУ Св. Климент Охридски;48;55.53;48;37.30
ПАЗАРДЖИК;СТРЕЛЧА;ГР.СТРЕЛЧА;1302662;СУ;32;44.09;31;36.06
ПАЗАРДЖИК;РАКИТОВО;ГР.РАКИТОВО;1302722;ВУИ Ангел Узунов;5;27.50;5;36.20
ПАЗАРДЖИК;ПАЗАРДЖИК;С.СИНИТОВО;1303321;ОУ Васил Априлов;8;11.75;6;23.33
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ГЕЛЕМЕНОВО;1303456;ОУ Отец Паисий;6;20.83;6;10.50
ПАЗАРДЖИК;СЕПТЕМВРИ;ГР.СЕПТЕМВРИ;1303889;СУ Христо Смирненски;22;10.45;22;12.09
ПАЗАРДЖИК;ПЕЩЕРА;ГР.ПЕЩЕРА;1304357;ОУ Любен Каравелов;24;20.83;28;22.21
ПАЗАРДЖИК;РАКИТОВО;ГР.РАКИТОВО;1304532;ОУ Христо Ботев;35;24.67;33;27.48
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1304930;ОУ Хр. Смирненски;22;56.68;22;36.30
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1304948;СУ Г. Бенковски;90;58.35;90;34.74
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1305338;СУ Георги Брегов;98;56.50;97;30.35
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;С.ПОИБРЕНЕ;1305555;ОУ СВЕЩ. НЕДЕЛЬО ИВАНОВ;12;19.08;12;10.92
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1305831;СУ Д-р П.Берон;66;50.72;66;29.66
ПАЗАРДЖИК;ВЕЛИНГРАД;ГР.ВЕЛИНГРАД;1306811;ОУ Неофит Рилски;28;30.68;28;33.36
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1307267;ОУ Любен Каравелов;21;49.79;21;30.40
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ГЛАВИНИЦА;1307598;ОУ Христо Ботев;5;16.10;5;11.40
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ЮНАЦИТЕ;1307713;ОУ Христо Ботев;5;18.60;5;15.35
ПАЗАРДЖИК;БЕЛОВО;С.СЕСТРИМО;1308553;ОУ Отец Паисий;3;67.50;3;73.75
ПАЗАРДЖИК;БЕЛОВО;ГР.БЕЛОВО;1308667;СУ Ал. Иванов – Чапай;41;48.80;41;31.25
ПАЗАРДЖИК;ПАЗАРДЖИК;ГР.ПАЗАРДЖИК;1309018;ПМГ К. Величков;50;73.03;50;69.49
ПАЗАРДЖИК;ЛЕСИЧОВО;С.ДИНКАТА;1309813;ОУ Кочо Честеменски;9;27.72;9;26.11
ПЕРНИК;БРЕЗНИК;С.НОЕВЦИ;1400841;ОУ Христо Смирненски;7;28.79;7;22.54
ПЕРНИК;БРЕЗНИК;ГР.БРЕЗНИК;1400842;СУ В. Левски;26;52.67;26;26.68
ПЕРНИК;ЗЕМЕН;ГР.ЗЕМЕН;1401946;СУ Св. Св. Кирил и Методий;8;35.81;8;17.69
ПЕРНИК;КОВАЧЕВЦИ;С.КАЛИЩЕ;1402258;ОУ Св.Св.Кирил и Методий;4;7.50;4;17.38
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403201;ОУ Св. Ив. Рилски;148;62.20;148;36.61
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403202;VII ОУ Г. С. Раковски;23;38.91;23;21.00
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403204;СУ Темелко Ненков;14;25.61;14;17.39
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403205;Х ОУ Ал. Константинов;73;56.36;74;35.85
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403206;XI ОУ Елин Пелин;75;56.15;75;30.82
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403207;ХІІ ОУ Васил Левски;16;51.91;16;30.06
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403208;ХІІІ ОУ Св св Кирил и Методий;62;46.98;62;24.65
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403211;ОУ Св.К.К.Философ;26;44.52;26;19.66
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403213;V СУ П.Р. Славейков;17;33.21;17;15.09
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403214;VІ СУ Св.Св. Кирил и Методий;31;45.87;27;25.85
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403215;XVI ОУ – гр. Перник;31;61.35;31;25.36
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403216;СУРИЧЕ Д-р Петър Берон;92;63.02;92;30.87
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403217;СУ Олимпиец;22;29.34;22;14.86
ПЕРНИК;ПЕРНИК;ГР.БАТАНОВЦИ;1403218;ОУ Христо Ботев;7;44.50;7;25.86
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;1403219;ПМГ Христо Смирненски;18;75.03;18;71.19
ПЕРНИК;ПЕРНИК;С.КЛАДНИЦА;1403222;ОУ - Св. Кл. Охридски;9;47.11;9;34.50
ПЕРНИК;ПЕРНИК;С.ДИВОТИНО;1403223;ОУ Св. Св. Кирил и Методий;3;45.83;3;16.83
ПЕРНИК;ПЕРНИК;С.ЯРДЖИЛОВЦИ;1403227;ОУ От. Паисий;4;29.38;4;14.50
ПЕРНИК;ПЕРНИК;С.ДРАГИЧЕВО;1403228;ОУ с. Драгичево;17;53.00;17;26.47
ПЕРНИК;ПЕРНИК;С.РУДАРЦИ;1403229;ОУ Св. Кл. Охридски;5;54.20;5;31.00
ПЕРНИК;РАДОМИР;ГР.РАДОМИР;1403650;ОУ Христо Смирненски;66;44.28;67;22.27
ПЕРНИК;РАДОМИР;С.ИЗВОР;1403652;ОУ Иван Вазов;4;37.38;4;19.56
ПЕРНИК;РАДОМИР;С.ГЪЛЪБНИК;1403653;ОУ Христо Ботев;7;11.79;7;13.00
ПЕРНИК;РАДОМИР;С.ДРЕН;1403654;ОУ Хр. Ботев;3;20.83;3;14.00
ПЕРНИК;РАДОМИР;ГР.РАДОМИР;1403655;СУ Св. Св. Кирил и Методий;46;50.86;46;28.14
ПЕРНИК;ТРЪН;ГР.ТРЪН;1405144;СУ Гео Милев;21;20.88;20;13.50
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500109;ОУ Никола Й. Вапцаров Плевен;11;6.55;9;13.44
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500110;ОУ Д-р Петър Берон Плевен;76;52.92;76;29.01
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500112;ОУ Св. Климент Охридски Плевен;49;47.50;49;22.74
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500113;ОУ Васил Левски Плевен;24;45.17;24;23.41
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500114;ОУ Йордан Йовков;87;55.01;87;27.58
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500115;ОУ Лазар Станев;22;42.82;21;25.29
ПЛЕВЕН;ПЛЕВЕН;С.МЕЧКА;1500117;ОбУ Христо Ботев Мечка;9;21.67;9;30.33
ПЛЕВЕН;ПЛЕВЕН;С.ОПАНЕЦ;1500118;ОУ Отец Паисий Опанец;6;38.58;6;26.29
ПЛЕВЕН;ПЛЕВЕН;С.БУКОВЛЪК;1500119;ОУ Св. Кл. Охридски Буковлък;37;14.53;37;12.40
ПЛЕВЕН;ПЛЕВЕН;С.БЕГЛЕЖ;1500121;ОУ Васил Левски Беглеж;3;34.33;3;25.00
ПЛЕВЕН;ПЛЕВЕН;С.НИКОЛАЕВО;1500123;ОУ Хр. Ботев Николаево;11;13.00;11;19.09
ПЛЕВЕН;ПЛЕВЕН;С.ЯСЕН;1500124;ОУ Св.Св. Кирил и Методий Ясен;4;10.00;3;18.33
ПЛЕВЕН;ПЛЕВЕН;С.ПЕЛИШАТ;1500125;ОУ Христо Ботев Пелишат;7;25.14;6;15.00
ПЛЕВЕН;ПЛЕВЕН;С.БОХОТ;1500126;ОУ Антон Страшимиров;14;16.00;14;13.82
ПЛЕВЕН;ПЛЕВЕН;С.ТЪРНЕНЕ;1500127;ОбУ Св.Св.Кирил и Методий Търнене;15;14.73;13;26.62
ПЛЕВЕН;ПЛЕВЕН;С.БРЪШЛЯНИЦА;1500128;ОУ Св. Св. Кирил и Методий Бръшляница;12;37.13;11;50.73
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500129;ОУ Цветан Спасов;164;60.98;164;33.58
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500130;МГ Гео Милев;52;75.55;52;73.48
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500132;СУ Анастасия Димитрова;15;33.97;15;20.20
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500133;СУ Стоян Заимов;78;56.76;78;27.16
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500134;СУ Иван Вазов;180;66.10;180;44.82
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500135;СУ Пейо Яворов;19;48.32;19;22.17
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500136;СУ Христо Смирненски Плевен;13;35.92;13;16.08
ПЛЕВЕН;ПЛЕВЕН;ГР.СЛАВЯНОВО;1500137;СУ Христо Ботев Славяново;17;28.44;16;16.59
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500138;Спортно училище Г. Бенковски;55;29.95;56;14.97
ПЛЕВЕН;ПЛЕВЕН;ГР.ПЛЕВЕН;1500201;ОУ Валери Петров;76;74.10;76;42.49
ПЛЕВЕН;ЧЕРВЕН БРЯГ;ГР.ЧЕРВЕН БРЯГ;1500203;ОУ Хр. Смирненски Червен бряг;35;34.46;34;21.26
ПЛЕВЕН;ЧЕРВЕН БРЯГ;ГР.ЧЕРВЕН БРЯГ;1500204;ОУ Алеко Константинов;7;15.93;7;14.64
ПЛЕВЕН;ЧЕРВЕН БРЯГ;С.ГЛАВА;1500206;ОУ Хр. Ботев Глава;13;32.85;13;14.65
ПЛЕВЕН;ЧЕРВЕН БРЯГ;С.ЧОМАКОВЦИ;1500207;ОУ Христо Ботев Чомаковци;15;26.03;15;14.98
ПЛЕВЕН;ЧЕРВЕН БРЯГ;С.РУПЦИ;1500209;ОУ Христо Ботев Рупци;9;26.56;9;27.56
ПЛЕВЕН;ЧЕРВЕН БРЯГ;С.РАДОМИРЦИ;1500210;ОбУ Отец Паисий Радомирци;23;42.17;23;20.32
ПЛЕВЕН;ЧЕРВЕН БРЯГ;ГР.ЧЕРВЕН БРЯГ;1500215;СУ Д-р Петър Берон;66;39.82;66;22.25
ПЛЕВЕН;ЧЕРВЕН БРЯГ;ГР.КОЙНАРЕ;1500216;СУ Христо Смирненски Койнаре;26;33.33;26;20.20
ПЛЕВЕН;ПОРДИМ;С.ВЪЛЧИТРЪН;1500304;ОбУ Н.Й. Вапцаров Вълчитрън;12;21.08;12;23.46
ПЛЕВЕН;ПОРДИМ;ГР.ПОРДИМ;1500305;СУ Св.Св.Кирил и Методий Пордим;27;28.93;28;19.14
ПЛЕВЕН;ИСКЪР;С.ДОЛНИ ЛУКОВИТ;1500401;ОУ Васил Левски Долни Луковит;11;22.68;12;16.52
ПЛЕВЕН;ИСКЪР;ГР.ИСКЪР;1500404;СУ Христо Смирненски Искър;27;23.67;27;17.14
ПЛЕВЕН;ДОЛНИ ДЪБНИК;С.КРУШОВИЦА;1500502;ОУ Св. Св. Кирил и Методий Крушовица;5;55.70;5;35.60
ПЛЕВЕН;ДОЛНИ ДЪБНИК;С.САДОВЕЦ;1500503;ОУ Христо Ботев Садовец;9;45.17;9;37.03
ПЛЕВЕН;ДОЛНИ ДЪБНИК;С.ПЕТЪРНИЦА;1500504;ОУ Св. Св. Кирил и Методий Петърница;8;20.88;9;31.56
ПЛЕВЕН;ДОЛНИ ДЪБНИК;С.ГОРНИ ДЪБНИК;1500505;ОУ Св.Св. Кирил и Методий Горни Дъбник;10;27.10;10;32.80
ПЛЕВЕН;ДОЛНИ ДЪБНИК;С.ГРАДИНА;1500506;ОУ Неофит Рилски Градина;9;23.44;6;23.83
ПЛЕВЕН;ДОЛНИ ДЪБНИК;ГР.ДОЛНИ ДЪБНИК;1500507;СУ Христо Ботев Долни Дъбник;16;40.81;15;22.93
ПЛЕВЕН;ЛЕВСКИ;ГР.ЛЕВСКИ;1500602;ОУ Максим Горки;43;48.97;43;33.10
ПЛЕВЕН;ЛЕВСКИ;С.АСЕНОВЦИ;1500603;ОУ Христо Ботев Асеновци;14;23.39;14;15.95
ПЛЕВЕН;ЛЕВСКИ;С.БЪЛГАРЕНЕ;1500604;ОУ Христо Ботев Българене;10;22.50;11;22.64
ПЛЕВЕН;ЛЕВСКИ;С.ОБНОВА;1500608;ОУ Неофит Рилски Обнова;15;54.43;15;31.53
ПЛЕВЕН;ЛЕВСКИ;ГР.ЛЕВСКИ;1500611;СУ Крум Попов;43;33.28;43;22.92
ПЛЕВЕН;БЕЛЕНЕ;ГР.БЕЛЕНЕ;1500702;ОУ Васил Левски Белене;12;41.67;12;25.98
ПЛЕВЕН;БЕЛЕНЕ;ГР.БЕЛЕНЕ;1500705;СУ Димчо Дебелянов;42;51.67;41;34.96
ПЛЕВЕН;ГУЛЯНЦИ;С.МИЛКОВИЦА;1500804;ОУ Христо Ботев Милковица;12;53.21;12;32.13
ПЛЕВЕН;ГУЛЯНЦИ;ГР.ГУЛЯНЦИ;1500807;СУ Христо Смирненски Гулянци;21;26.36;21;30.68
ПЛЕВЕН;ГУЛЯНЦИ;С.ГИГЕН;1500808;СУ Асен Златаров;6;41.42;7;46.86
ПЛЕВЕН;ДОЛНА МИТРОПОЛИЯ;С.БОЖУРИЦА;1500903;ОУ Христо Ботев Божурица;8;29.44;8;28.88
ПЛЕВЕН;ДОЛНА МИТРОПОЛИЯ;С.ГОРНА МИТРОПОЛИЯ;1500905;ОУ Св. Св. Кирил и Методий Горна Митрополия;12;33.71;13;24.33
