"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 229","Средно училище  ""Епископ Константин Преславски""","56","3,99","0","0,00","2","3,54","1","3,13","1","5,01","0","0,00","9","4,14","36","3,83","7","4,91","1","5,95","0","0,00","0","0,00","0","0,00","0","0,00","57","4,05","113","4,02"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 230","Средно училище ""Димчо Дебелянов""","15","3,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,80","8","3,67","2","4,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,89","29","3,70"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 231","Средно училище Добри Чинтулов""","20","3,42","1","2,22","0","0,00","0","0,00","0","0,00","0","0,00","2","3,90","13","3,57","3","3,97","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,60","39","3,51"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 232","Средно училище  ""Константин Петканов""","1","2,84","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,31","2","2,58"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 233","Средно училище  ""Петко Росен""","21","3,29","0","0,00","0","0,00","0","0,00","2","3,40","0","0,00","1","3,48","1","4,50","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,69","25","3,35"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 234","Средно училище ""Св. св. Кирил и Методий""","88","3,74","0","0,00","3","3,25","0","0,00","10","4,37","0","0,00","43","4,07","8","4,04","21","4,84","5","5,78","0","0,00","0","0,00","0","0,00","0","0,00","90","4,35","178","4,05"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 255","Вечерно средно училище "" Захари Стоянов""","47","3,28","0","0,00","3","3,02","0","0,00","15","3,33","0","0,00","12","3,70","12","3,28","4","4,50","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","46","3,49","93","3,39"
"БУРГАС","БУРГАС","ГР.БУРГАС","200 258","Частна профилирана гимназия с изучаване на английски език Британика 1998","3","4,88","0","0,00","0","0,00","0","0,00","1","3,14","0","0,00","0","0,00","0","0,00","3","4,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","4,28","7","4,54"
"БУРГАС","КАМЕНО","ГР.КАМЕНО","200 308","Средно училище  ""Христо Ботев""","14","3,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,33","27","3,23"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","200 413","Професионална гимназия по селско стопанство и лека промишленост","42","3,03","1","3,78","0","0,00","0","0,00","3","2,55","0","0,00","0","0,00","1","3,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","2,94","47","3,02"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","200 411","Средно училище  ""Св.Св.Кирил и Методий""","52","4,31","6","4,71","2","5,56","0","0,00","6","4,54","0","0,00","4","5,07","23","4,33","10","4,87","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","51","4,61","103","4,46"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","200 412","Средно училище ""Христо Ботев""","69","3,81","0","0,00","1","5,29","0","0,00","1","4,90","0","0,00","8","5,11","51","3,78","9","4,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","70","4,02","139","3,91"
"БУРГАС","МАЛКО ТЪРНОВО","ГР.МАЛКО ТЪРНОВО","200 503","Средно училище""Васил Левски""","13","2,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","3,27","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","3,27","20","3,07"
"БУРГАС","НЕСЕБЪР","ГР.НЕСЕБЪР","200 609","Професионална гимназия по туризъм ""Иван Вазов""","80","3,10","0","0,00","0","0,00","0","0,00","2","2,86","0","0,00","1","3,38","9","3,12","2","4,60","1","2,66","0","0,00","0","0,00","0","0,00","0","0,00","15","3,27","95","3,13"
"БУРГАС","НЕСЕБЪР","ГР.НЕСЕБЪР","200 608","Средно училище  ""Любен Каравелов""","42","4,05","1","6,00","0","0,00","0","0,00","14","3,58","0","0,00","1","5,32","1","4,73","16","5,18","9","5,83","0","0,00","0","0,00","0","0,00","0","0,00","42","4,80","84","4,42"
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","200 712","Професионална гимназия  по туризъм ""Алеко Константинов""","54","3,27","0","0,00","1","3,21","0","0,00","2","2,67","0","0,00","1","4,24","22","3,06","1","3,43","1","3,84","1","3,15","0","0,00","0","0,00","0","0,00","29","3,12","83","3,22"
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","200 711","Средно училище  ""Иван Вазов""","26","4,23","0","0,00","0","0,00","0","0,00","1","3,84","0","0,00","7","3,79","1","3,25","14","4,71","3","5,86","0","0,00","0","0,00","0","0,00","0","0,00","26","4,50","52","4,37"
"БУРГАС","ПРИМОРСКО","ГР.ПРИМОРСКО","200 803","Средно училище  ""Никола Йонков Вапцаров""","15","4,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,22","2","5,10","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","4,36","28","4,17"
"БУРГАС","РУЕН","С.ЛЮЛЯКОВО","200 931","Средно Училище  "" Отец Паисий""","40","3,49","0","0,00","0","0,00","0","0,00","3","4,12","0","0,00","0","0,00","31","4,19","3","4,70","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","37","4,23","77","3,84"
"БУРГАС","РУЕН","С.РУЕН","200 932","Средно училище  ""Елин Пелин""","76","3,88","0","0,00","1","3,81","0","0,00","23","4,50","0","0,00","0","0,00","49","4,75","1","4,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","74","4,66","150","4,27"
"БУРГАС","СОЗОПОЛ","ГР.СОЗОПОЛ","201 009","Средно училище ""Св. св. Кирил и Методий""","25","3,05","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,19","4","3,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","3,32","32","3,11"
"БУРГАС","СРЕДЕЦ","ГР.СРЕДЕЦ","201 106","Професионална гимназия  по механизация на селското стопанство и  електроника ""Никола Йонков Вапцаров""","26","3,02","0","0,00","0","0,00","0","0,00","1","2,53","0","0,00","3","2,95","6","3,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,12","36","3,05"
"БУРГАС","СРЕДЕЦ","ГР.СРЕДЕЦ","201 104","Средно училище ""Свети Свети Кирил и Методий""","12","3,29","0","0,00","0","0,00","0","0,00","4","2,77","0","0,00","2","3,37","6","3,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,32","24","3,31"
"БУРГАС","СУНГУРЛАРЕ","ГР.СУНГУРЛАРЕ","201 212","Средно училище  ""Христо Ботев""","26","3,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","2,98","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","2,98","32","3,08"
"БУРГАС","ЦАРЕВО","ГР.ЦАРЕВО","201 305","Средно училище  ""Никола Йонков Вапцаров""","29","3,90","0","0,00","0","0,00","0","0,00","2","5,10","0","0,00","8","4,91","14","3,80","3","4,46","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","27","4,30","56","4,09"
"ВАРНА","АВРЕН","С.АВРЕН","403 559","Частно средно училище  ""Юрий Гагарин""","10","4,09","1","5,15","0","0,00","0","0,00","1","3,04","0","0,00","0","0,00","0","0,00","4","4,62","4","5,45","0","0,00","0","0,00","0","0,00","0","0,00","10","4,85","20","4,47"
"ВАРНА","АВРЕН","С.СИНДЕЛ","400 084","Средно училище ""Св. Св. Кирил и Методий""","13","3,08","0","0,00","0","0,00","0","0,00","2","2,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","2,96","15","3,07"
"ВАРНА","АКСАКОВО","ГР.АКСАКОВО","400 087","Средно училище ""Свети Климент Охридски""","21","3,83","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","3,83","3","4,03","3","4,90","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","4,01","42","3,92"
"ВАРНА","АКСАКОВО","С.ИГНАТИЕВО","400 090","Средно  училище  ""Свети Свети Кирил и Методий""","22","2,94","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,38","3","2,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,08","28","2,97"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","400 098","Професионална гимназия ""Свети Димитър Солунски""","26","3,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,00","29","3,07"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","400 096","Средно училище  ""Св. св. Кирил и Методий""","19","3,99","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,76","15","3,97","3","5,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","4,25","38","4,12"
"ВАРНА","БЯЛА","ГР.БЯЛА","400 106","Професионална гимназия   по селско стопанство и туризъм","17","3,45","0","0,00","1","3,61","0","0,00","1","2,75","0","0,00","0","0,00","0","0,00","0","0,00","1","5,75","0","0,00","0","0,00","0","0,00","0","0,00","3","4,04","20","3,54"
"ВАРНА","ВАРНА","ГР.ВАРНА","2 902 106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ДОБРИ ХРИСТОВ""","63","4,27","0","0,00","1","3,20","1","2,95","2","3,19","0","0,00","0","0,00","4","4,16","10","5,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","4,51","81","4,33"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 055","Професионална техническа гимназия","139","3,67","0","0,00","2","3,76","0","0,00","1","2,62","0","0,00","0","0,00","3","2,69","12","4,52","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","4,02","157","3,71"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 058","Професионална гимназия  по химични и хранително-вкусови технологии ""Дм.Ив.Менделеев""","23","3,52","0","0,00","0","0,00","0","0,00","3","3,30","0","0,00","3","3,45","11","3,62","5","3,90","1","4,92","0","0,00","0","0,00","0","0,00","0","0,00","23","3,67","46","3,60"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 063","Професионална гимназия по строителство  архитектура и геодезия ""Васил Левски""","48","3,57","1","3,18","1","3,18","0","0,00","7","3,52","0","0,00","3","3,62","5","3,57","3","4,52","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","3,67","68","3,60"
"ВАРНА","ВАРНА","ГР.ВАРНА","402 030","Варненска търговска гимназия  ""Георги Стойков Раковски""","134","4,57","3","4,23","2","3,97","1","3,39","12","3,85","0","0,00","4","4,41","13","4,16","63","4,82","0","0,00","2","2,99","0","0,00","0","0,00","0","0,00","100","4,51","234","4,55"
"ВАРНА","ВАРНА","ГР.ВАРНА","402 161","Професионална гимназия по текстил и моден дизайн","24","3,51","0","0,00","1","3,13","0","0,00","1","3,25","0","0,00","5","4,06","0","0,00","2","4,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","3,89","33","3,61"
"ВАРНА","ВАРНА","ГР.ВАРНА","402 183","Варненска морска гимназия ""Свети Николай Чудотворец""","35","3,75","0","0,00","0","0,00","0","0,00","3","3,32","0","0,00","0","0,00","5","3,67","5","4,30","2","5,82","0","0,00","0","0,00","0","0,00","0","0,00","15","4,09","50","3,85"
"ВАРНА","ВАРНА","ГР.ВАРНА","403 531","Професионална гимназия  по електротехника","105","3,81","0","0,00","8","3,73","1","5,67","13","3,68","0","0,00","0","0,00","29","3,94","35","4,55","1","5,46","0","0,00","0","0,00","0","0,00","0","0,00","87","4,16","192","3,97"
"ВАРНА","ВАРНА","ГР.ВАРНА","403 534","Професионална гимназия по туризъм  ""Професор д-р Асен Златаров""","175","4,25","1","3,42","0","0,00","0","0,00","0","0,00","0","0,00","1","4,38","7","4,52","13","4,99","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","4,74","197","4,30"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 033","Спортно училище  ""Георги Бенковски""","69","3,69","1","3,90","0","0,00","0","0,00","0","0,00","0","0,00","2","3,91","2","4,49","4","4,95","2","5,99","0","0,00","0","0,00","1","4,92","0","0,00","12","4,78","81","3,85"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 044","Професионална гимназия по икономика  ""Д-р Иван Богоров""","131","4,08","0","0,00","1","3,03","0","0,00","2","4,02","0","0,00","28","4,22","10","3,57","33","4,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","74","4,31","205","4,17"
"ВАРНА","ВАРНА","ГР.ВАРНА","402 172","Професионална гимназия по горско стопанство и дървообработване ""Николай Хайтов""","48","3,31","0","0,00","0","0,00","0","0,00","1","2,40","0","0,00","0","0,00","3","2,86","1","3,06","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","2,81","53","3,26"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 041","Трета природоматематическа гимназия ""Академик Методий Попов""","134","4,94","2","3,83","1","3,61","13","4,55","16","4,68","0","0,00","17","4,99","32","4,97","51","5,22","0","0,00","2","4,84","0","0,00","0","0,00","0","0,00","134","4,96","268","4,95"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 042","ІV Езикова гимназия  ""Фредерик Жолио - Кюри""","216","5,15","11","4,81","0","0,00","2","5,59","6","5,06","0","0,00","15","4,87","8","5,20","123","5,25","0","0,00","0","0,00","17","5,28","34","5,40","0","0,00","216","5,22","432","5,19"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 043","Гимназия с преподаване  на чужди езици ""Йоан Екзарх""","180","5,40","13","4,74","0","0,00","0","0,00","3","4,62","0","0,00","14","5,09","7","5,17","101","5,53","0","0,00","35","5,20","0","0,00","7","4,92","0","0,00","180","5,32","360","5,36"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 045","Първа езикова гимназия","227","5,58","23","5,06","1","5,86","0","0,00","1","4,59","1","5,92","1","5,60","5","5,62","160","5,71","0","0,00","35","5,62","0","0,00","0","0,00","0","0,00","227","5,63","454","5,60"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 046","Математическа гимназия ""Д-р Петър Берон""","202","5,37","154","5,42","1","6,00","2","5,39","0","0,00","0","0,00","0","0,00","3","5,51","42","5,43","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","202","5,43","404","5,40"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 030","Седмо средно  училище ""Найден Геров""","47","4,02","1","3,01","0","0,00","1","3,13","5","3,21","0","0,00","2","5,05","12","3,56","27","4,98","1","6,00","0","0,00","0","0,00","0","0,00","0","0,00","49","4,40","96","4,21"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 031","Средно училище  с езиково обучение ""Ал. С. Пушкин""","128","4,91","6","4,01","4","4,98","0","0,00","27","4,76","1","5,41","16","4,87","10","4,26","44","5,41","16","5,32","1","5,70","0","0,00","0","0,00","3","4,26","128","5,00","256","4,95"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 034","Средно училище ""Гео Милев""","19","4,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,38","0","0,00","9","4,23","9","4,77","0","0,00","0","0,00","0","0,00","0","0,00","19","4,44","38","4,26"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 036","Средно училище  ""Елин Пелин""","10","3,33","0","0,00","0","0,00","0","0,00","1","3,64","0","0,00","0","0,00","6","3,41","3","3,75","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,54","20","3,43"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 037","Средно училище ""Любен Каравелов""","27","3,68","0","0,00","2","3,56","0","0,00","1","3,78","0","0,00","6","4,08","12","3,56","5","3,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","26","3,70","53","3,69"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 039","Средно училище ""Пейо Крачолов Яворов""","22","3,70","0","0,00","0","0,00","0","0,00","1","3,64","0","0,00","2","4,24","13","4,02","6","4,80","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","4,24","44","3,97"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 040","Средно училище ""Свети Климент Охридски""","49","4,28","11","4,14","1","5,63","4","4,82","6","4,30","0","0,00","2","4,62","0","0,00","24","5,14","0","0,00","1","3,25","0","0,00","0","0,00","0","0,00","49","4,73","98","4,51"
"ВАРНА","ВАРНА","ГР.ВАРНА","400 047","Средно училище за хуманитарни науки и изкуства ""Константин Преславски""","207","4,63","6","3,49","18","4,80","0","0,00","25","4,00","0","0,00","15","4,81","44","4,06","89","5,23","4","4,00","5","4,77","0","0,00","0","0,00","0","0,00","206","4,68","413","4,65"
"ВАРНА","ВАРНА","ГР.ВАРНА","403 537","Средно училище ""Димчо Дебелянов""","46","4,41","0","0,00","4","3,47","0","0,00","4","4,26","0","0,00","14","4,47","6","3,83","11","4,45","5","5,71","0","0,00","0","0,00","0","0,00","0","0,00","44","4,41","90","4,41"
